Position: [0.0, 0.0, 99.997275], Rotation: [1.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.1635], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 121.99575346528633], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.328304121315034], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 122.19850020064158], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.164804121315033], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 122.39852193599683], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 12.001304121315032], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 122.59581867135208], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.837804121315031], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 122.79039040670733], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.67430412131503], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 122.98223714206259], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.51080412131503], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 123.17135887741783], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.347304121315029], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 123.35775561277308], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.183804121315028], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 123.54142734812832], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 11.020304121315027], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 123.72237408348357], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.856804121315026], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 123.90059581883882], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.693304121315025], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 124.07609255419408], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.529804121315024], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 124.24886428954933], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.366304121315023], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 124.41891102490459], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.202804121315022], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 124.58623276025983], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 10.039304121315022], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 124.75082949561508], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.87580412131502], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 124.91270123097033], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.71230412131502], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.07184796632558], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.548804121315019], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.22826970168083], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.385304121315018], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.38196643703608], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.221804121315017], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.53293817239134], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 9.058304121315016], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.68118490774658], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.894804121315016], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.82670664310183], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.731304121315015], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 125.96950337845708], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.567804121315014], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.10957511381233], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.404304121315013], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.24692184916758], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.240804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.38154358452283], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 8.077304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.51344031987809], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.913804121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.64261205523334], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.750304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.76905879058859], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.586804121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.89278052594383], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.423304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.01377726129908], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.259804121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.13204899665433], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 7.096304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.24759573200959], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.932804121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.36041746736484], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.769304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.4705142027201], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.605804121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.57788593807534], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.442304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.68253267343059], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.278804121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.78445440878583], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 6.115304121315011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.88365114414108], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.9518041213150115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.98012287949634], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.7883041213150115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.0738696148516], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.6248041213150115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.16489135020683], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.4613041213150115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.25318808556207], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.2978041213150115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.33875982091732], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 5.134304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.42160655627256], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.970804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.5017282916278], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.807304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.57912502698306], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.643804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.65379676233832], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.480304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.72574349769357], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.316804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.79496523304883], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 4.153304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.8614619684041], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.9898041213150117], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.92523370375935], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.8263041213150117], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.9862804391146], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.6628041213150118], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.04460217446987], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.499304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.1001989098251], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.335804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.15307064518035], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.172304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.2032173805356], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 3.008804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.25063911589083], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.845304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.29533585124608], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.681804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.33730758660133], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.518304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.37655432195658], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.354804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.41307605731183], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.191304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.44687279266708], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 2.027804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.47794452802233], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.864304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.5062912633776], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.700804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.53191299873285], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.537304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.5548097340881], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.373804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.57498146944337], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.210304121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.59242820479864], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 1.046804121315012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.60714994015387], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.8833041213150121], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.6191466755091], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.7198041213150121], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.62841841086436], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.5563041213150122], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.6349651462196], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.3928041213150122], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.63878688157484], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.22930412131501218], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.6398836169301], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, 0.06580412131501218], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.63825535228534], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -0.09769587868498783], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.6339020876406], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -0.26119587868498784], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.62682382299585], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -0.4246958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.6170205583511], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -0.5881958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.60449229370636], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -0.7516958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.58923902906162], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -0.9151958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.57126076441688], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -1.0786958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.55055749977214], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -1.2421958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.52712923512738], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -1.4056958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.5009759704826], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -1.5691958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.47209770583785], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -1.7326958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.4404944411931], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -1.8961958786849877], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.40616617654834], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -2.059695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.36911291190358], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -2.223195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.32933464725883], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -2.386695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.28683138261408], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -2.550195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.24160311796933], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -2.713695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.1936498533246], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -2.877195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.14297158867984], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -3.040695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.0895683240351], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -3.204195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 129.03344005939036], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -3.3676958786849878], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.97458679474562], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -3.5311958786849877], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.91300853010088], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -3.6946958786849877], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.84870526545612], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -3.8581958786849877], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.78167700081136], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -4.021695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.7119237361666], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -4.185195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.63944547152184], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -4.348695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.56424220687708], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -4.512195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.48631394223233], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -4.675695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.40566067758758], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -4.839195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.32228241294283], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.002695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.23617914829808], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.166195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.14735088365333], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.329695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 128.0557976190086], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.493195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.96151935436383], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.656695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.86451608971907], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.820195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.76478782507432], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -5.983695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.66233456042957], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -6.147195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.55715629578482], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -6.310695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.44925303114007], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -6.474195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.33862476649533], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -6.637695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.22527150185059], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -6.801195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 127.10919323720583], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -6.964695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.99038997256108], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -7.128195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.86886170791632], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -7.291695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.74460844327157], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -7.455195878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 126.61763017862683], Rotation: [148.5, 0.0, 3.9579745431651654], Velocity: [0.0, 0.0, -7.618695878684988], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
